PM_PROPERTY_ID,PROPERTY_NAME,ADDRESS_OF_RECORD,POSTAL_CODE,LATITUDE,LONGITUDE
3989890,16 Cobalt,1627 K ST NW,20006,38.90292115,-77.03767641
3412624,! Benjamin Banneker High School,2520 GEORGIA AV NW,20001,38.92358727,-77.02394401
4013982,Urban Adventures of Washington,1612 U ST NW,20009,38.91674291,-77.03763799
1327534,Potomac House,2021 F ST NW,20052,38.89758612,-77.04554957
3365894,Moten Elementary,2501 15TH PL SE,20020,38.85666345,-76.98294595
3857643,CSIS,1616 RHODE ISLAND AVE NW,20036,38.9064824,-77.03774166
3630592,National Association for the Education of Young Children,1313 L ST NW,20005,38.9040862,-77.03051133
1997814,1300 19th St NW,1300 19TH ST NW,20036,38.90745916,-77.04397647
3656431,Golden Rule Apartments,901 NEW JERSEY AVE NW,20001,38.90187396,-77.01287581
3472208,1900 L Street,1900 L ST NW,20036,38.90349186,-77.04390312
6772622,Hotel Rouge,1315 16TH ST NW,20036,38.90826638,-77.0361302
3540205,Municipal Warehouse #1,2000 ADAMS PLACE NE,20018,38.918949,-76.976478
2681003,1100 G Street,1100 G ST NW,20005,38.89814096,-77.0272984
4379294,Flats 130 at Constitution Square II,1201 1ST ST NE,20002,38.90601561,-77.00472995
3858763,GIBSON PLAZA APARTMENTS,1301 7TH ST NW,20001,38.90794224,-77.02165259
4991700,"Rhodium, LLC",1420 K ST NW,20005,38.90214959,-77.03281344
3686122,Sutton Plaza,1230 13TH ST NW,20005,38.90656976,-77.03010376
3365842,Janney Elementary School,4130 ALBEMARLE ST NW,20016,38.94755788,-77.08099713
3467992,Walden Commons,1336 MISSOURI AV NW,20011,38.96125115,-77.03208369
3505691,600 Pennsylvania,600 PENNSYLVANIA AVE SE,20003,38.88568192,-76.9977084
3989772,Chromium,2301 M ST NW,20037,38.90563349,-77.05049776
4007057,Parkway Plaza - 3,1835 - 1855 24TH ST NE,20002,38.91517931,-76.97092783
3999702,Democratic Properties Corporation,0430 SOUTH CAPITOL ST SE,20003,38.88412405,-77.00853573
6769548,Homewood Suites DC Convention Center,0465-0471  NEW YORK AV NW,20001,38.90437698,-77.01829106
3365962,Turner Elementary School,1720 ALABAMA AV SE,20020,38.84764388,-76.9803155
1030402,Amsterdam Hall,2350 H ST NW,20052,38.8993224,-77.05091838
4317950,280111 - 2401 Penn Ave.,2401 PENNSYLVANIA AVE NW,20037,38.9034616,-77.0519066
1368706,1901 Pennsylvania Ave,1901 PENNSYLVANIA AVE NW,20006,38.90068906,-77.04379751
1423627,1629 K St NW,1629 K ST NW,20006,38.90293024,-77.03789817
3992094,Benedictine Foundation,4501 SOUTH DAKOTA AV NE,20017,38.94749665,-76.98454412
3472208,1900 L Street,1900 L ST NW,20036,38.90352816,-77.04373147
3365898,Orr Elementary,2200 MINNESOTA AVENUE SE,20020,38.8723276,-76.97433469
4097164,Regency House,5201 CONNECTICUT AVE NW,20015,38.95788878,-77.07112557
3468298,asbury dwellings,1616 MARION ST NW,20001,38.91208339,-77.02157786
4372819,Garfield Condominium,5410 CONNECTICUT AVE NW,20015,38.96178677,-77.07441277
3365858,Kramer Middle School,1700 Q ST SE,20020,38.87129385,-76.98017357
3984144,Benning Court,1701 - 1713 BENNING RD NE,20002,38.89886218,-76.9784878
4380765,Brinton Woods Health and Rehab. Center of Washington DC,1380 SOUTHERN AV SE,20032,38.83717745,-76.98379629
5832224,NCS,3101 WISCONSIN AV NW,20016,38.93142363,-77.06787013
3998908,"Washington, District of Columbia Jewish Community Center",1529 16TH ST NW,20036,38.9108864,-77.03595327
4594479,2100 MLK,2100  MARTIN LUTHER KING JR AVE SE,20020,38.8654457,-76.98924004
5791014,Columbia Heights Village APTS.,2900 14TH ST NW,20009,38.92706486,-77.03274625
4101040,City Vista,475 K ST NW,20001,38.90278713,-77.01831289
3412637,! Former DPW Tire Tow Shop 2,0201 BRYANT ST NW,20001,38.92469625,-77.01343578
4989917,"16 Cobalt, LLC",1627 K ST NW,20006,38.90291906,-77.03767704
3513020,Howard Center/ Book Store,2225 GEORGIA AVE NW,20059,38.91973496,-77.0215489
4546379,The Drake,1355 17TH ST NW,20036,38.90848444,-77.03823469
3365770,! Brightwood Education Campus,1300 NICHOLSON ST NW,20011,38.96054319,-77.03069115
5786350,Petworth at Park Place,850 QUINCY ST NW,20010,38.93664079,-77.02468219
2681003,1100 G Street,1100 G ST NW,20005,38.89814841,-77.02730068
3999934,Caterer,655 TAYLOR ST NE,20017,38.93953824,-76.99624466
3524415,Hotel Rouge,1315 16TH ST NW,20036,38.90827384,-77.03613249
3365808,School Without Walls @ Francis Stevens,2401 N ST NW,20037,38.90747696,-77.0523233
4972906,Integrated Design and Electronics Public Charter School,1027 45TH ST NE,20019,38.90470319,-76.93691179
3509604,Brookings Institution,1775 MASSACHUSETTS AV NW,20036,38.90913211,-77.04064606
5811458,Hamilton,1405 BRENTWOOD PKWY. NE,20002,38.90944378,-76.99399887
1061926,02217 - 1100 17th Street NW,1100 17TH ST NW,20036,38.90417224,-77.03875218
6748874,The Bixby,0601  L ST SE,20003,38.87726387,-76.99728563
4357992,475 School st,0475 SCHOOL ST SW,20024,38.8843124,-77.01880844
4380886,11 Dupont Circle,0011 DUPONT CIR NW,20036,38.91037366,-77.04241343
1257646,Professional Building,2100 K ST NW,20427,38.90220684,-77.04699952
1641990,The Farragut Building,0900 17TH ST NW,20006,38.90174323,-77.03974025
3499503,1776 Mass Ave,1776 MASSACHUSETTS AVE NW,20036,38.90845559,-77.04115025
3510427,06270013_500 New Jersey Avenue,500 NEW JERSEY AVE NW,20001,38.89652228,-77.01191263
3540424,Windsor House,1444 RHODE ISLAND AVE NW,20005,38.9078593,-77.03362613
3514046,Yale Steam Laundry Condominium,437 NEW YORK AVE NW,20001,38.90497938,-77.01728828
1034322,American Chemical Society - Headquarters,1155 16TH ST NW,20036,38.90536939,-77.03605573
1997814,1300 19th St NW,1300 19TH ST NW,20036,38.90746661,-77.04397876
3412668,J.O. Wilson Elementary,0660 K ST NE,20002,38.90276545,-76.99659131
4742799,6008-Washington,5255 WESTERN AVE NW,20015,38.95861408,-77.08776467
3412504,First District Station,401 E ST SW,20024,38.88355748,-77.01785441
3395641,Westbrooke Place,2201 N ST,,38.90751642,-77.04931222
3500581,Connecticut Park Apartments,2828 CONNECTICUT AV NW,20008,38.9274669,-77.05427812
2279187,1025 Vermont Avenue,1025 VERMONT AVE NW,20005,38.9033146,-77.03293757
3633172,Fairfield Inn & Suites,0500 H ST NW,20001,38.89947487,-77.01923214
3365846,Johnson Middle School,1530 BRUCE ST SE,20020,38.85138202,-76.983842
1397627,The Associations,1307 NEW YORK AV,20005,38.90053461,-77.03041345
3365772,Bunker Hill Elementary,1401 MICHIGAN AVE NE,20017,38.94201993,-76.98499791
3686122,Sutton Plaza,1230 13TH ST NW,20005,38.90658784,-77.03006899
3999934,Caterer,655 TAYLOR ST NE,20017,38.93953824,-76.99624466
3631342,300 Morse Street Condominium,0300 MORSE ST NE,20002,38.90904315,-77.00117796
1030402,Amsterdam Hall,2350 H ST NW,20052,38.8993224,-77.05091838
3540424,Windsor House,1444 - 1448 RHODE ISLAND AV NW Unit: 400,20005,38.90785642,-77.03357929
3412583,Hardy Middle School / Fillmore Arts Center,1819 35TH ST NW,20007,38.91551649,-77.0686162
3412583,Hardy Middle School / Fillmore Arts Center,1819 35TH ST NW,20007,38.91551649,-77.0686162
3672674,Newport West,1415 RHODE ISLAND AVE NW,20005,38.90885013,-77.03266283
3857668,The Elaine Apartments,3210 WISCONSIN AVE NW,20016,38.93237765,-77.07304523
3668050,TWC Residential Academic Facility,1005 3RD ST NE,20002,38.90317456,-77.00160464
6280428,Washington DC Corporate Center,2850 NEW YORK AV NE,20002,38.91765461,-76.9647045
3514124,The Palladium,1325 18TH STREET NW,,38.90787531,-77.04149964
4576132,111 K Street,111 K ST NE,20002,38.90224351,-77.0056017
4036707,Library of Congress,1291 TAYLOR ST NW,20542,38.9413352,-77.02846776
2896787,919 18th Street,919 18TH ST NW,20006,38.90188755,-77.04128538
3986468,Samuel J. Simmons NCBA Estates,2801 14TH ST NW,20009,38.92624578,-77.03200286
3995293,Brinton Woods Health and Rehabilitation,2131 O ST NW,20037,38.90888185,-77.04801657
3524414,Mason & Rook Hotel,1430  RHODE ISLAND AVE NW,20005,38.90808084,-77.03300504
2440460,Papermill,3251 K ST NW,20007,38.90342552,-77.06477304
1356732,1101 14th street,1101 14TH ST NW,20005,38.90400249,-77.03159119
3795742,New Lincoln Westmoreland LLC,1718 - 1738 7TH ST NW,20001,38.91328058,-77.02221881
4484898,Capital area food bank,4900 PUERTO RICO AVE NE,20017,38.94832022,-76.99945689
3634687,Kew Gardens,2700 Q ST NW,20007,38.91011952,-77.0557761
3762120,144-Capitol Hill Hotel,0200 - 0220 C ST SE,20003,38.88628187,-77.00285663
3993733,"Sentinel Square II, LLC",1050 1ST ST NE,20002,38.90344241,-77.00622308
3672855,The Gelmarc Towers Apartments,1954 COLUMBIA RD NW,20009,38.91812954,-77.04503795
1050863,Medstar POB North Tower,106 IRVING ST NW,20010,38.92936706,-77.01439369
3540396,Harvard Hall,1650 HARVARD ST NW,,38.92675134,-77.03978583
4005943,PSYCHIATRIC INSTITUTE OF WASHINGTON,4228 WISCONSIN AVE NW,20016,38.94391042,-77.07796474
4852292,2235 Shannon Place,2235  SHANNON PL SE,20020,38.8646011,-76.99134374
1356880,Barr Building,0910 17TH ST NW,20006,38.90188856,-77.03974526
3515220,Andover House,1200 14TH ST NW,20005,38.90708622,-77.03261972
1356732,1101 14th street,1101 14TH ST NW,20005,38.90403382,-77.03153947
3488856,Langston Lane,2726 - 2734 LANGSTON PL SE,20020,38.85499231,-76.97161855
3490065,1900 M,1900 M ST NW,20036,38.90536115,-77.04386923
3268854,1750 H Street NW,1750 H ST NW,20006,38.89999761,-77.04090421
1495933,"901 F Street, NW",0901 F ST NW,20004,38.89756764,-77.02431223
3633172,Fairfield Inn & Suites,0500 H ST NW,20001,38.89947487,-77.01923214
3541282,Majestic Apartments,3200 16TH ST NW,20010,38.93101931,-77.03704558
4000444,3333 K Street NW,3333 K ST NW,20007,38.90410137,-77.06738788
3412583,! Hardy Middle School/Fillmore Arts Center,1819 35TH ST NW,20007,38.91551649,-77.0686162
3412668,J.O. Wilson Elementary,0660 K ST NE,20002,38.90276545,-76.99659131
3997827,"21 Dupont Associates, LLC",21 DUPONT CIR NW,20036,38.90885666,-77.04381175
3636920,The Heritage Foundation 214 Building,0208 MASSACHUSETTS AV NE,20002,38.89544919,-77.00287113
1431050,1707 L Street,1707 L ST NW,20036,38.9040518,-77.03922666
2371512,1050 K Street,1050 K ST NW,20001,38.90229303,-77.02670014
3500380,THE CALVERTON,1673 COLUMBIA RD NW,20009,38.92541426,-77.03901352
3473953,1020 19th Street,1020 19TH ST NW,20036,38.9033508,-77.0436985
3529495,Portrait Building,701 8TH ST NW,20001,38.89900852,-77.0226566
3540205,Municipal Warehouse #1,2000 ADAMS PLACE NE,20018,38.918949,-76.976478
3412661,! Nalle Elementary School,0245 50TH ST SE,20019,38.88600587,-76.93085416
4369402,Camden Roosevelt,2101 16TH ST NW,20009,38.9186611,-77.03606222
3333296,2501 Porter,2501 PORTER ST NW,,38.935618,-77.05351097
3412504,#NAME?,401 E ST SW,20024,38.88355748,-77.01785441
3350280,"Prudence, LLC",1120 19TH ST NW,20036,38.90454833,-77.04385743
4360255,South Cathedral Mansions,2900 CONNECTICUT AV NW,20008,38.92888421,-77.05536915
4972906,Integrated Design and Electronics Public Charter School,1027 45TH ST,20019,38.9037949,-76.93716495
3981395,"4910 Mass. Ave., NW",4910 MASSACHUSETTS AV NW,20016,38.94557769,-77.09781138
2706378,Jaguar Properties LLC,1212 NEW YORK AV NW,20005,38.90014467,-77.02877488
3487951,1210 Massachusetts Avenue - 19221,1210 MASSACHUSETTS AV,20005,38.90418534,-77.02862491
4097131,Horizon House,1150 12TH STREET NW,20005,38.905199,-77.0283
6741365,Adas Israel Hebrew Congregation,2850 QUEBEC ST NW,20008,38.93679266,-77.05752688
3075531,The Promenade,1884 COLUMBIA RD NW,20009,38.91900547,-77.04425918
3986541,Cairo Condominium,1615  Q ST NW,20009,38.9113366,-77.03750081
1431050,1707 L Street,1707 L ST NW,20036,38.9040426,-77.03922741
3540396,Harvard Hall,1650 HARVARD ST NW,20009,38.92691463,-77.03992289
3686122,Sutton Plaza,1230 13TH ST NW,20005,38.90656976,-77.03010376
3501723,Idaho Terrace,3040 IDAHO AV NW,20016,38.93015565,-77.07865011
4369402,Camden Roosevelt,2101 16TH ST NW,20009,38.91865574,-77.0359898
3412504,#NAME?,401 E ST SW,20024,38.88355748,-77.01785441
3762115,132-Hampton Inn - Washington DC,0599 MASSACHUSETTS AV,20001,38.90178752,-77.01965223
2394435,2175 K Street,2175 K ST NW,20437,38.90300486,-77.0484479
3762120,144-Capitol Hill Hotel,0200 - 0220 C ST SE,20003,38.88623924,-77.00263424
3412624,Benjamin Banneker High School,2520 GEORGIA AV NW,20001,38.92358727,-77.02394401
3365844,! Jefferson Middle School Academy/Appletree Public Charter School,801 7TH STREET SW,20024,38.879871,-77.022911
3262071,609 H STREET,0601 H ST,20002,38.89997239,-76.99809364
3986468,Samuel J. Simmons NCBA Estates,2801 14TH ST NW,20009,38.92625324,-77.03200515
3412606,Penn Center - Administration Bldg.,0326 R ST NE,20002,38.91321986,-77.00118322
3532814,Deanwood Recreation Center,1300 49TH ST NE,20019,38.90823244,-76.93200482
3981395,"4910 Mass. Ave., NW",4910 MASSACHUSETTS AVE NW,20016,38.94608065,-77.09779633
1257641,1111,1111 18TH ST NW,20223,38.90443854,-77.04133103
3412690,! Wheatley Education Campus and Cole Recreation Center,1235 MONTELLO AV NE,20002,38.9041252,-76.98850305
3686127,Stoneridge I,0310 - 0354 ANACOSTIA RD SE,20019,38.88523527,-76.95404534
3999934,Caterer,0655 TAYLOR ST NE,20017,38.93949316,-76.99632974
3499503,1776 Mass Ave,1776 MASSACHUSETTS AV NW,20036,38.90843568,-77.04116621
3365842,Janney Elementary School,4130 ALBEMARLE ST NW,20016,38.94755788,-77.08099713
3336808,Potomac Plaza,2475 VIRGINIA AV NW,20037,38.89905025,-77.05254201
3075531,The Promenade,1884 COLUMBIA RD NW,20009,38.91899801,-77.04425688
3365852,! Ketcham Elementary School,1915 15TH ST SE,20020,38.86605014,-76.98362343
4539355,CourtYard Marriott Dupont,1900 CONNECTICUT AVE NW,20009,38.91603665,-77.04687482
3671428,Gables Takoma Park,7035 BLAIR RD NW,20012,38.97572694,-77.0187989
4097135,James Apartments,1425 N ST NW,20005,38.90750795,-77.03309918
3507393,The Observatory of Georgetown,2111 WISCONSIN AVE NW,20007,38.91831226,-77.06855131
3473679,1920 L Street,1920 L ST,20036,38.90345425,-77.04444479
4369017,Atlas Performing Arts Center,1313-1333 H ST,20002,38.89983033,-76.98747456
3365852,Ketcham Elementary,1915 15TH ST SE,20020,38.86605014,-76.98362343
6216274,Quincy Court Condominium,1117 10TH ST NW,20001,38.90478784,-77.02572492
6275663,Daniel A. D'Aniello Building,1785 MASSACHUSETTS AVE NW,20036,38.90923272,-77.04131764
4527772,Howard University College Hall South,2205 4TH ST NW,20059,38.91976453,-77.01764635
6772305,Anthology Apartments,625 H ST NE,20002,38.89994444,-76.99738806
4360255,South Cathedral Mansions,2900 CONNECTICUT AV NW,20008,38.92888421,-77.05536915
3365910,Randle Highlands Elementary,1650 30TH ST SE,20020,38.87009919,-76.96435855
3672674,The Newport West,1415 RHODE ISLAND AV NW,20005,38.90894026,-77.03273586
3632093,Cathedral Mansions,3000 CONNECTICUT AV NW,20008,38.92990026,-77.05556773
3412668,J.O. Wilson Elementary,0660 K ST NE,20002,38.90276545,-76.99659131
4097164,Regency House,5201 CONNECTICUT AVE NW,20015,38.95788878,-77.07112557
3668050,TWC Residential Academic Facility,1005 3RD ST NE,20002,38.90316711,-77.00160237
3999702,Democratic Properties Corporation,430 SOUTH CAPITOL ST SE,20003,38.88407543,-77.00859716
3636920,The Heritage Foundation 214 Building,0208 MASSACHUSETTS AV NE,20002,38.89544919,-77.00287113
4531936,Three Constitution Square,175 N ST NE,20002,38.90698946,-77.00377341
3365770,Brightwood Education Campus,1300 NICHOLSON ST NW,20011,38.96054319,-77.03069115
3312996,2000 K,2000  K ST NW,20006,38.90211238,-77.04527636
5807330,The Floridian,919 FLORIDA AVE NW,20001,38.9187057,-77.02418244
4768216,Field School DC Benchmarking,2301 FOXHALL ROAD NW,20007,38.92119624,-77.08845145
3365842,Janney Elementary School,4130 ALBEMARLE ST NW,20016,38.94755788,-77.08099713
1435941,63110-Sunrise on Connecticut Avenue,5111 CONNECTICUT AVE,20015,38.95737819,-77.07047711
3365950,Stuart Hobson Middle School,0430  E ST NE,20002,38.89630516,-77.00000667
3995293,Brinton Woods Health and Rehabilitation,2131 O ST NW,20037,38.90885735,-77.04801464
3512771,400 Massachsetts Ave Condominium,400 MASSACHUSETTS AVE NW,20001,38.90010682,-77.01688258
4007916,Flats at Atlas,1600 MARYLAND AVE NE,20002,38.90192164,-76.98081983
3795742,LWM Inc.,1718 - 1738 7TH ST NW,20001,38.91328058,-77.02221881
3632093,Cathedral Mansions,3000 CONNECTICUT AV NW,20008,38.9298928,-77.05556543
3412583,Hardy Middle School/Fillmore Arts Center,1819 35TH ST NW,20007,38.91551649,-77.0686162
3994420,Washington Hebrew Congregation,3935 MACOMB ST NW,20016,38.9338736,-77.07804646
3365848,! Kelly Miller Middle School,49TH ST NE,20019,38.89347998,-76.93123296
1257646,Professional Building,2100 K ST NW,20427,38.90220684,-77.04699952
4924642,Armstrong,1400 1ST ST NW,20001,38.90940907,-77.01318056
3996319,Twin Oaks Apartments,3800 14TH ST NW,20011,38.93824101,-77.03349904
1380075,"2033 K Street, NW",2033 - 2041 K ST NW,20036,38.90316586,-77.04633998
1419778,Hall on Virginia Avenue,2601 VIRGINIA AV NW,20037,38.90028178,-77.05533198
3986468,Samuel J. Simmons NCBA Estates,2801 14TH ST NW,20009,38.92625324,-77.03200515
4377589,1430 K Street Condominium,1430 K ST NW,20005,38.90222333,-77.0331131
4007896,Loree Grand,250 K ST NE,20002,38.9028027,-77.00243819
3365898,Orr Elementary,2200 MINNESOTA AVENUE SE,20020,38.8723276,-76.97433469
3635119,Holiday Inn Washington DC Central / White House,1501 RHODE ISLAND AV NW,20005,38.90813399,-77.03504893
4097131,Horizon House,1150 12TH STREET NW,20005,38.905199,-77.0283
3365858,Kramer Middle School,1700 Q ST SE,20020,38.87129385,-76.98017357
4559564,Cosmos Club,2121 MASSACHUSETTS AV NW,20008,38.91201457,-77.04768894
2499753,"2000 Florida Avenue, NW",2000 FLORIDA AVE NW,20009,38.91468757,-77.04525227
3299991,DC Jefferson Building LLC - DC Reporting,1225 19TH ST NW,20036,38.90666052,-77.0430701
2394435,2175 K Street,2175 K ST NW,20437,38.90300486,-77.0484479
3981395,"4910 Mass. Ave., NW",4910 MASSACHUSETTS AV NW,20016,38.94557769,-77.09781138
4007057,Parkway Plaza - 3,1835 - 1855 24TH ST NE,20002,38.91523615,-76.9703799
4475485,Glover Park Hotel,2507 - 2515 WISCONSIN AV NW,20007,38.92334791,-77.07275469
4746392,Cesar Chavez Public Charter Schools For Public Policy,3701 HAYES ST,20019,38.90146913,-76.94898019
4378929,KIPP DC - Benning Campus,4801 BENNING RD,20019,38.88255544,-76.93430502
3488104,2400 M Street,2400 M ST NW,,38.90479531,-77.05196286
3987335,Days Inn Gateway,2700 NEW YORK AVE NE,20002,38.91797719,-76.9705995
3365852,! Ketcham Elementary School,1915 15TH ST SE,20020,38.86605014,-76.98362343
4527772,Howard University College Hall South,2205 4TH ST NW,20059,38.91976453,-77.01764635
4097135,James Apartments,1425 N ST NW,20005,38.90750795,-77.03309918
2371512,1050 K Street,1050 K ST NW,20001,38.90229303,-77.02670014
1641990,The Farragut Building,0900 17TH ST NW,20006,38.90162349,-77.03988386
3268854,1750 H Street NW,1750 H ST NW,20006,38.90000507,-77.0409065
1356880,Barr Building,0910 17TH ST NW,20006,38.90188856,-77.03974526
1431050,1707 L Street,1707 L ST NW,20036,38.9040426,-77.03922741
3505691,600 Pennsylvania,600 PENNSYLVANIA AVE SE,20003,38.88567447,-76.99770612
4178758,Kelly Miller,420 W ST NW,20001,38.91916102,-77.01849941
3510103,4501 Connecticut Avenue,4501 CONNECTICUT AV NW,,38.94846302,-77.0652295
3857228,717 14th Street,0717 14TH ST NW,20005,38.8989186,-77.03156945
3412690,! Wheatley Education Campus and Cole Recreation Center,1235 MONTELLO AV NE,20002,38.9041252,-76.98850305
3412624,Benjamin Banneker High School,2520 GEORGIA AV NW,20001,38.92358727,-77.02394401
4006008,Avenue suites,2500 PENNSYLVANIA AVE NW,20037,38.90343396,-77.05367001
4317950,280111 - 2401 Penn Ave.,2401 PENNSYLVANIA AVE NW,20037,38.90346905,-77.0519089
4297828,Cityline at Tenley Center,4101 ALBEMARLE ST NW,20016,38.94853658,-77.08055249
1641990,The Farragut Building,0900 17TH ST NW,20006,38.90162349,-77.03988386
3365800,Eliot-Hine Middle School,1840  CONSTITUTION AVE NE,20002,38.89243895,-76.97898019
3541282,Majestic Apartments,3200 16TH ST NW,20010,38.93101185,-77.03704328
3762120,144-Capitol Hill Hotel,0200 - 0220 C ST SE,20003,38.88628187,-77.00285663
4097164,Regency House,5201 CONNECTICUT AVE NW,20015,38.95788878,-77.07112557
3412583,Hardy Middle School / Fillmore Arts Center,1819 35TH ST NW,20007,38.91551649,-77.0686162
3412690,Wheatley Education Campus,1235 MONTELLO AV NE,20002,38.9041252,-76.98850305
3760909,Pentacle Apartments,1501 - 1523 BENNING RD NE,20002,38.89982819,-76.98181093
4380886,11 Dupont Circle,0011 DUPONT CIR NW,20036,38.91038112,-77.04241573
3354050,1001 Connecticut Avenue,1001 CONNECTICUT AV NW,20036,38.90300219,-77.03906126
4594479,2100 MLK,2100 MARTIN LUTHER KING JR AV SE,20020,38.86543825,-76.98923777
3500398,The Chatham,1707 COLUMBIA RD NW,20009,38.92510906,-77.03963729
3332403,Calvert Woodley,2601 WOODLEY PL NW,20008,38.92380891,-77.05022676
1433767,1121 Fourteenth Street NW (Neuroscience),1121 14TH ST,20005,38.90450017,-77.03159101
4673452,National Square,0500  D ST SW,20024,38.88465388,-77.01940441
4097164,Regency House,5201 CONNECTICUT AVE NW,20015,38.95788878,-77.07112557
3306992,1233 20th Street,1233-1243  20TH ST NW,20036,38.90670379,-77.04449517
1056237,1300 Connecticut Avenue NW,1801  N ST NW,20036,38.90755525,-77.04264949
3499886,The Sedgwick Gardens Apartments,3726 CONNECTICUT AVE NW,20008,38.93899798,-77.06108348
3500930,Park Connecticut,4411 CONNECTICUT AVE NW,20008,38.94623072,-77.0641059
1423464,1726 M St NW,1726 M ST NW,20036,38.9053399,-77.03944818
4357992,475 School st,0475 SCHOOL ST SW,20024,38.8843124,-77.01880844
3411352,! DC Armory/National Guard,2001 EAST CAPITOL STREET SE,20003,38.88850422,-76.97551469
4097131,Horizon House,1150 12TH STREET NW,20005,38.905199,-77.0283
4097164,Regency House,5201 CONNECTICUT AVE NW,20015,38.95788878,-77.07112557
3993848,AVA H Street,0318 I ST,20002,38.90170352,-77.00097899
3981521,The Metropolitan Club of the City of Washington,1700 H ST,20006,38.89999039,-77.03987683
3412606,! DC Public Library Operations Center/Lemmuel Penn Center,0326 R ST NE,20002,38.91321986,-77.00118322
3857643,CSIS,1616 RHODE ISLAND AVE NW,20036,38.90648986,-77.03774396
1409873,Kita Washington Center,1660 L ST NW,20036,38.90347933,-77.03808004
4097164,Regency House,5201 CONNECTICUT AVE NW,20015,38.95788878,-77.07112557
4007432,Wesley Theological Seminary,4500 MASSACHUSETTS AV,20016,38.94072188,-77.08958349
1273027,The Colorado Building,1341 G ST NW,20005,38.89860756,-77.03140689
3509928,"Potomac Plaza Terrace, Inc.- WHOLE BUILDING",0730 24TH ST NW,20037,38.89909109,-77.05174456
3499934,Washington Plaza Hotel,10 THOMAS CIR,,38.90624684,-77.0309413
4051768,440 First St NW,440 1ST ST NW,20001,38.89545473,-77.01247706
4372907,ALSCO,0735 LAMONT ST NW,20010,38.93115984,-77.02550865
4360736,The Petersburg,3298 FORT LINCOLN DR NE,20018,38.92135566,-76.95697263
3990119,IBT Annex,0025 LOUISIANA AV NW,20001,38.89509991,-77.0100887
3472208,1900 L Street,1900 L ST NW,20036,38.90359463,-77.04373147
3411324,Patterson Elementary School,4399 SOUTH CAPITOL TER SW,20032,38.8269738,-77.00848699
1257641,1111,1111 18TH ST NW,20223,38.904446,-77.04133332
3682457,One Washington Circle,1 WASHINGTON CIR NW,20037,38.90337893,-77.04972805
3365848,! Kelly Miller Middle School,49TH ST NE,20019,38.89347998,-76.93123296
5791014,Columbia Heights Village APTS.,2900 14TH ST NW,20009,38.92706486,-77.03274625
3365770,! Brightwood Education Campus,1300 NICHOLSON ST NW,20011,38.96054319,-77.03069115
3994420,Washington Hebrew Congregation,3901 MACOMB ST NW,20016,38.9338736,-77.07804646
4372907,ALSCO,0735 LAMONT ST NW,20010,38.93115984,-77.02550865
1997814,1300 19th St NW,1300 19TH ST NW,20036,38.90746661,-77.04397876
3412690,! Wheatley Education Campus and Cole Recreation Center,1235 MONTELLO AV NE,20002,38.9041252,-76.98850305
6235419,1330 7th Street: 1330 7th Street,1330 7TH ST NW,20001,38.9083357,-77.0221966
3492641,Tenley Campus,4340 NEBRASKA AV NW,20016,38.94553534,-77.0809159
3524433,Hotel Madera,1308 - 1310 NEW HAMPSHIRE AV NW,20036,38.90765909,-77.04582835
3489461,1330 Seventh Street,1330 7TH ST NW,20001,38.9083357,-77.0221966
3412690,! Wheatley Education Campus and Cole Recreation Center,1235 MONTELLO AV NE,20002,38.9041252,-76.98850305
4097135,James Apartments,1425 N ST NW,20005,38.90750795,-77.03309918
4114187,Courtyard Capitol Hill Navy Yard,140 L ST SE,20003,38.87773742,-77.00418838
4369402,Camden Roosevelt,2101 16TH ST NW,20009,38.91865574,-77.0359898
3671428,Gables Takoma Park,7035 BLAIR RD,20012,38.97558853,-77.01889578
1327534,Potomac House,2021 F ST NW,20052,38.89758612,-77.04554957
4097135,James Apartments,1425 N ST NW,20005,38.90750795,-77.03309918
3333296,2501 Porter,2501 PORTER ST NW,,38.935618,-77.05351097
3372033,The Connecticut House,4500 CONNECTICUT AV NW,,38.94817977,-77.06644572
3631342,300 Morse Street Condominium,0300 MORSE ST NE,20002,38.90904315,-77.00117796
3668050,TWC Residential Academic Facility,1005 3RD ST,20002,38.90314162,-77.00172233
3506526,SAMUEL KELSEY REDEVELOPMENT LIMITED PARTNERSHIP,3300 14TH ST NW,20010,38.93091303,-77.03328884
1423464,1726 M St NW,1726 M ST NW,20036,38.90540777,-77.03938881
6277493,Columbia Heights Village,2900 14TH ST NW,20009,38.92706486,-77.03274625
3987686,Washington Navy Yard DC CY,140 L ST SE,20003,38.87773742,-77.00418838
3412539,Walker-Jones Education Campus,1125 NEW JERSEY AV,20001,38.90439499,-77.01244439
3510427,06270013_500 New Jersey Avenue,500 NEW JERSEY AVE NW,20001,38.89652228,-77.01191263
1397627,The Associations,1307 NEW YORK AV,20005,38.90054206,-77.03041573
6046211,Insignia on M,1111  NEW JERSEY AVE SE,20003,38.8773349,-77.00462442
4097135,James Apartments,1425 N ST NW,20005,38.90750795,-77.03309918
2275407,Georgetown Plaza,2233 WISCONSIN AV NW,20007,38.91994101,-77.07077592
3999702,Democratic Properties Corporation,0430 SOUTH CAPITOL ST SE,20003,38.88412405,-77.00853573
4066546,Harvard Towers,1845 HARVARD ST NW,20009,38.92840072,-77.04323778
